capture_datetime_utc,fertilizer_level,light,soil_moisture_percent,air_temperature_celsius
2018-05-09 09:48:20 UTC,0.12,0.1,30.52,13.73
2018-05-09 10:03:20 UTC,0.12,0.1,30.29,13.62
2018-05-09 10:18:20 UTC,0.12,0.1,30.18,13.62
2018-05-09 10:33:20 UTC,0.12,0.1,29.84,13.67
2018-05-09 10:48:20 UTC,0.12,0.1,29.95,13.51
2018-05-09 11:03:20 UTC,0.12,0.1,30.06,13.56
2018-05-09 11:18:20 UTC,0.12,0.1,29.84,13.51
2018-05-09 11:33:20 UTC,0.12,0.1,29.61,13.51
2018-05-09 11:48:20 UTC,0.12,0.1,29.72,13.45
2018-05-09 12:03:20 UTC,0.12,0.1,29.94,13.4
2018-05-09 12:18:20 UTC,0.12,0.1,30.05,13.4
2018-05-09 12:33:20 UTC,0.12,0.1,29.94,13.34
2018-05-09 12:48:20 UTC,0.12,0.1,29.94,13.34
2018-05-09 13:03:20 UTC,0.12,0.1,29.49,13.28
2018-05-09 13:18:20 UTC,0.12,0.1,29.71,13.17
2018-05-09 13:33:20 UTC,0.12,0.1,29.49,13.06
2018-05-09 13:48:20 UTC,0.12,0.1,29.94,12.95
2018-05-09 14:03:20 UTC,0.12,0.1,29.6,12.95
2018-05-09 14:18:20 UTC,0.12,0.1,29.82,12.78
2018-05-09 14:33:20 UTC,0.12,0.1,29.6,12.56
2018-05-09 14:48:20 UTC,0.12,0.1,29.6,12.45
2018-05-09 15:03:20 UTC,0.12,0.1,29.49,12.39
2018-05-09 15:18:20 UTC,0.12,0.1,29.6,12.33
2018-05-09 15:33:20 UTC,0.12,0.1,29.82,12.33
2018-05-09 15:48:20 UTC,0.12,0.1,29.37,12.22
2018-05-09 16:03:20 UTC,0.12,0.1,29.82,12.16
2018-05-09 16:18:20 UTC,0.12,0.1,29.71,12.16
2018-05-09 16:33:20 UTC,0.12,0.1,29.71,12.11
2018-05-09 16:48:20 UTC,0.12,0.1,29.48,11.94
2018-05-09 17:03:20 UTC,0.12,0.1,29.37,12.22
2018-05-09 17:18:20 UTC,0.12,0.1,29.59,12.11
2018-05-09 17:33:20 UTC,0.12,0.1,29.37,12.11
2018-05-09 17:48:20 UTC,0.12,0.1,29.59,11.94
2018-05-09 18:03:20 UTC,0.12,0.1,29.48,11.99
2018-05-09 18:18:20 UTC,0.12,0.1,29.26,12.05
2018-05-09 18:33:20 UTC,0.12,0.1,29.48,12.05
2018-05-09 18:48:20 UTC,0.12,0.1,29.48,12.11
2018-05-09 19:03:20 UTC,0.12,0.1,29.59,12.11
2018-05-09 19:18:20 UTC,0.12,0.1,29.59,12.05
2018-05-09 19:33:20 UTC,0.12,0.1,29.26,11.94
2018-05-09 19:48:20 UTC,0.12,0.1,29.48,11.88
2018-05-09 20:03:20 UTC,0.12,0.69,29.59,11.99
2018-05-09 20:18:20 UTC,0.12,1.88,29.48,12.16
2018-05-09 20:33:20 UTC,0.12,2.97,29.14,12.33
2018-05-09 20:48:20 UTC,0.12,4.51,29.37,12.78
2018-05-09 21:03:20 UTC,0.12,6.17,29.26,13.12
2018-05-09 21:18:20 UTC,0.12,6.66,29.14,13.06
2018-05-09 21:33:20 UTC,0.12,9.25,29.14,13.73
2018-05-09 21:48:20 UTC,0.12,13.16,29.15,14.38
2018-05-09 22:03:20 UTC,0.12,15.41,29.37,14.27
2018-05-09 22:18:20 UTC,0.12,8.51,32.4,14.05
2018-05-09 22:33:20 UTC,0.12,7.24,31.5,14.05
2018-05-09 22:48:20 UTC,0.12,9.85,31.17,13.56
2018-05-09 23:03:20 UTC,0.12,9.08,30.72,13.78
2018-05-09 23:18:20 UTC,0.12,12.84,30.49,14.11
2018-05-09 23:33:20 UTC,0.12,9.56,30.49,13.56
2018-05-09 23:48:20 UTC,0.12,9.55,30.16,12.95
2018-05-10 00:03:20 UTC,0.12,6.59,30.27,12.73
2018-05-10 00:18:20 UTC,0.12,11.81,30.38,13.62
2018-05-10 00:33:20 UTC,0.12,17.6,30.27,14.87
2018-05-10 00:48:20 UTC,0.12,16.4,30.38,15.13
2018-05-10 01:03:20 UTC,0.12,14.53,29.93,15.5
2018-05-10 01:18:20 UTC,0.12,11.71,32.74,14.16
2018-05-10 01:33:20 UTC,0.12,13.8,31.96,14.0
2018-05-10 01:48:20 UTC,0.12,23.58,31.62,14.38
2018-05-10 02:03:20 UTC,0.12,19.54,31.51,14.49
2018-05-10 02:18:20 UTC,0.12,29.54,31.29,14.54
2018-05-10 02:33:20 UTC,0.12,58.32,31.18,18.39
2018-05-10 02:48:20 UTC,0.12,32.55,31.18,19.53
2018-05-10 03:03:20 UTC,0.12,73.17,31.18,21.74
2018-05-10 03:18:20 UTC,0.12,93.85,31.07,24.34
2018-05-10 03:33:20 UTC,0.12,87.46,30.85,25.11
2018-05-10 03:48:20 UTC,0.12,96.01,30.63,27.89
2018-05-10 04:03:20 UTC,0.12,188.36,31.02,33.83
2018-05-10 04:18:20 UTC,0.06,168.26,33.68,31.91
2018-05-10 04:33:20 UTC,0.06,166.64,32.78,33.51
2018-05-10 04:48:20 UTC,0.06,45.38,31.94,26.28
2018-05-10 05:03:20 UTC,0.06,94.38,31.22,25.38
2018-05-10 05:18:20 UTC,0.06,154.68,31.32,32.04
2018-05-10 05:33:20 UTC,0.06,133.06,31.32,32.76
2018-05-10 05:48:20 UTC,0.06,133.06,31.21,34.82
2018-05-10 06:03:20 UTC,0.06,41.17,30.67,25.7
2018-05-10 06:18:20 UTC,0.06,117.43,30.78,30.01
2018-05-10 06:33:20 UTC,0.06,25.87,30.44,24.52
2018-05-10 06:48:20 UTC,0.06,38.49,30.33,26.06
2018-05-10 07:03:20 UTC,0.06,57.29,30.33,25.16
2018-05-10 07:18:20 UTC,0.06,24.79,32.81,21.31
2018-05-10 07:33:20 UTC,0.06,41.6,31.69,20.88
2018-05-10 07:48:20 UTC,0.06,17.87,31.23,21.36
2018-05-10 08:03:20 UTC,0.06,17.58,30.89,19.72
2018-05-10 08:18:20 UTC,0.06,14.95,30.88,19.08
2018-05-10 08:33:20 UTC,0.06,12.04,30.54,17.32
2018-05-10 08:48:20 UTC,0.06,7.46,30.31,15.98
2018-05-10 09:03:20 UTC,0.06,5.21,30.19,15.03
2018-05-10 09:18:20 UTC,0.06,2.53,30.07,14.11
2018-05-10 09:33:20 UTC,0.06,0.73,29.72,13.28
2018-05-10 09:48:20 UTC,0.06,0.1,29.83,13.34
2018-05-10 10:03:20 UTC,0.06,0.1,29.6,12.5
2018-05-10 10:18:20 UTC,0.06,0.1,29.59,12.67
2018-05-10 10:33:20 UTC,0.06,0.1,29.81,13.01
2018-05-10 10:48:20 UTC,0.06,0.1,29.47,12.5
2018-05-10 11:03:20 UTC,0.06,0.1,29.8,11.13
2018-05-10 11:18:20 UTC,0.06,0.1,29.35,11.07
2018-05-10 11:33:20 UTC,0.06,0.1,29.24,11.36
2018-05-10 11:48:20 UTC,0.06,0.1,29.46,11.54
2018-05-10 12:03:20 UTC,0.06,0.1,29.68,11.54
2018-05-10 12:18:20 UTC,0.06,0.1,29.23,12.11
2018-05-10 12:33:20 UTC,0.06,0.1,29.23,12.11
2018-05-10 12:48:20 UTC,0.06,0.1,29.57,11.99
2018-05-10 13:03:20 UTC,0.06,0.1,29.12,10.72
2018-05-10 13:18:20 UTC,0.06,0.1,29.34,9.48
2018-05-10 13:33:20 UTC,0.06,0.1,29.23,9.0
2018-05-10 13:48:20 UTC,0.06,0.1,29.0,8.75
2018-05-10 14:03:20 UTC,0.06,0.1,29.22,9.0
2018-05-10 14:18:20 UTC,0.06,0.1,29.22,9.12
2018-05-10 14:33:20 UTC,0.06,0.1,29.44,8.87
2018-05-10 14:48:20 UTC,0.06,0.1,29.1,9.0
2018-05-10 15:03:20 UTC,0.06,0.1,29.1,9.06
2018-05-10 15:18:20 UTC,0.06,0.1,28.99,8.51
2018-05-10 15:33:20 UTC,0.06,0.1,29.1,7.83
2018-05-10 15:48:20 UTC,0.06,0.1,28.99,7.58
2018-05-10 16:03:20 UTC,0.06,0.1,28.87,7.52
2018-05-10 16:18:20 UTC,0.06,0.1,28.99,7.27
2018-05-10 16:33:20 UTC,0.06,0.1,29.1,7.95
2018-05-10 16:48:20 UTC,0.06,0.1,29.21,7.77
2018-05-10 17:03:20 UTC,0.06,0.1,28.76,7.08
2018-05-10 17:18:20 UTC,0.06,0.1,28.76,7.52
2018-05-10 17:33:20 UTC,0.06,0.1,29.1,7.52
2018-05-10 17:48:20 UTC,0.06,0.1,28.99,7.33
2018-05-10 18:03:20 UTC,0.06,0.1,28.87,7.58
2018-05-10 18:18:20 UTC,0.06,0.1,28.76,8.51
2018-05-10 18:33:20 UTC,0.06,0.1,28.76,8.08
2018-05-10 18:48:20 UTC,0.06,0.1,29.1,8.2
2018-05-10 19:03:20 UTC,0.06,0.1,29.1,8.14
2018-05-10 19:18:20 UTC,0.06,0.1,28.99,7.7
2018-05-10 19:33:20 UTC,0.06,0.1,28.87,7.95
2018-05-10 19:48:20 UTC,0.06,1.26,28.76,7.77
2018-05-10 20:03:20 UTC,0.06,3.29,28.99,8.32
2018-05-10 20:18:20 UTC,0.06,5.49,28.99,8.32
2018-05-10 20:33:20 UTC,0.06,8.44,28.99,8.94
2018-05-10 20:48:20 UTC,0.06,22.89,28.87,12.73
2018-05-10 21:03:20 UTC,0.06,29.0,29.21,14.0
2018-05-10 21:18:20 UTC,0.06,33.95,28.88,14.92
2018-05-10 21:33:20 UTC,0.06,34.54,29.22,18.54
2018-05-10 21:48:20 UTC,0.06,69.17,29.0,23.1
2018-05-10 22:03:20 UTC,0.06,81.86,29.11,28.95
2018-05-10 22:18:20 UTC,0.06,79.51,32.49,28.73
2018-05-10 22:33:20 UTC,0.06,92.81,31.49,31.51
2018-05-10 22:48:20 UTC,0.06,100.62,31.27,31.82
2018-05-10 23:03:20 UTC,0.06,105.02,30.82,32.44
2018-05-10 23:18:20 UTC,0.06,111.25,30.71,34.27
2018-05-10 23:33:20 UTC,0.06,128.06,30.71,36.59
2018-05-10 23:48:20 UTC,0.06,141.9,30.27,37.94
2018-05-11 00:03:20 UTC,0.06,145.51,30.27,38.08
2018-05-11 00:18:20 UTC,0.06,150.62,30.28,36.73
2018-05-11 00:33:20 UTC,0.06,156.08,30.17,38.6
2018-05-11 00:48:20 UTC,0.06,161.95,30.06,38.74
2018-05-11 01:03:20 UTC,0.06,165.05,30.07,39.08
2018-05-11 01:18:20 UTC,0.06,175.07,32.82,40.77
2018-05-11 01:33:20 UTC,0.06,141.9,32.14,37.57
2018-05-11 01:48:20 UTC,0.06,123.41,31.57,36.5
2018-05-11 02:03:20 UTC,0.06,184.37,31.13,36.96
2018-05-11 02:18:20 UTC,0.06,135.17,31.24,35.72
2018-05-11 02:33:20 UTC,0.06,186.34,30.91,35.18
2018-05-11 02:48:20 UTC,0.06,151.95,30.58,34.14
2018-05-11 03:03:20 UTC,0.06,150.62,30.8,34.45
2018-05-11 03:18:20 UTC,0.06,123.41,30.91,34.45
2018-05-11 03:33:20 UTC,0.06,150.62,30.58,32.84
2018-05-11 03:48:20 UTC,0.06,168.26,30.8,35.4
2018-05-11 04:03:20 UTC,0.06,137.34,30.69,35.59
2018-05-11 04:18:20 UTC,0.06,133.06,32.41,29.48
2018-05-11 04:33:20 UTC,0.06,98.84,31.93,28.07
2018-05-11 04:48:20 UTC,0.06,135.17,31.28,28.33
2018-05-11 05:03:20 UTC,0.06,124.32,30.58,30.01
2018-05-11 05:18:20 UTC,0.06,93.85,30.23,27.49
2018-05-11 05:33:20 UTC,0.06,101.84,29.89,28.24
2018-05-11 05:48:20 UTC,0.06,57.7,28.23,24.98
2018-05-11 06:03:20 UTC,0.06,50.5,28.34,24.52
2018-05-11 06:18:20 UTC,0.06,78.75,28.11,26.06
2018-05-11 06:33:20 UTC,0.06,105.02,28.36,28.77
2018-05-11 06:48:20 UTC,0.06,91.29,28.37,29.22
2018-05-11 07:03:20 UTC,0.06,75.17,27.92,30.98
2018-05-11 07:18:20 UTC,0.06,62.33,30.81,31.03
2018-05-11 07:33:20 UTC,0.06,59.38,29.78,29.79
2018-05-11 07:48:20 UTC,0.06,32.61,29.53,27.49
2018-05-11 08:03:20 UTC,0.06,24.99,29.17,23.97
2018-05-11 08:18:20 UTC,0.06,19.54,29.16,22.91
2018-05-11 08:33:20 UTC,0.06,13.62,28.81,21.83
2018-05-11 08:48:20 UTC,0.06,7.67,28.58,20.45
2018-05-11 09:03:20 UTC,0.06,3.93,28.68,19.38
2018-05-11 09:18:20 UTC,0.06,1.94,28.67,18.34
2018-05-11 09:33:20 UTC,0.06,0.48,28.11,17.17
2018-05-11 09:48:20 UTC,0.06,0.1,28.21,16.4
2018-05-11 10:03:20 UTC,0.06,0.1,28.21,15.87
2018-05-11 10:18:20 UTC,0.06,0.1,28.09,15.56
2018-05-11 10:33:20 UTC,0.06,0.1,28.32,15.24
2018-05-11 10:48:20 UTC,0.06,0.1,28.31,15.08
2018-05-11 11:03:20 UTC,0.06,0.1,28.09,14.7
2018-05-11 11:18:20 UTC,0.06,0.1,27.75,14.6
2018-05-11 11:33:20 UTC,0.06,0.1,28.09,14.33
2018-05-11 11:48:20 UTC,0.06,0.1,27.64,14.05
2018-05-11 12:03:20 UTC,0.06,0.1,27.98,13.84
2018-05-11 12:18:20 UTC,0.06,0.1,27.86,13.4
2018-05-11 12:33:20 UTC,0.06,0.1,27.98,13.28
2018-05-11 12:48:20 UTC,0.06,0.1,27.86,13.23
2018-05-11 13:03:20 UTC,0.06,0.1,27.98,13.4
2018-05-11 13:18:20 UTC,0.06,0.1,27.64,13.45
2018-05-11 13:33:20 UTC,0.06,0.1,27.64,13.17
2018-05-11 13:48:20 UTC,0.06,0.1,27.98,13.23
2018-05-11 14:03:20 UTC,0.06,0.1,27.41,13.23
2018-05-11 14:18:20 UTC,0.06,0.1,27.98,13.45
2018-05-11 14:33:20 UTC,0.06,0.1,27.64,13.78
2018-05-11 14:48:20 UTC,0.06,0.1,27.75,13.73
2018-05-11 15:03:20 UTC,0.06,0.1,27.64,13.23
2018-05-11 15:18:20 UTC,0.06,0.1,27.86,13.17
2018-05-11 15:33:20 UTC,0.06,0.1,27.86,12.95
2018-05-11 15:48:20 UTC,0.06,0.1,27.41,12.84
2018-05-11 16:03:20 UTC,0.06,0.1,27.75,12.28
2018-05-11 16:18:20 UTC,0.06,0.1,27.75,12.11
2018-05-11 16:33:20 UTC,0.06,0.1,27.41,12.33
2018-05-11 16:48:20 UTC,0.06,0.1,27.41,12.78
2018-05-11 17:03:20 UTC,0.06,0.1,27.86,12.39
2018-05-11 17:18:20 UTC,0.06,0.1,27.64,11.99
2018-05-11 17:33:20 UTC,0.06,0.1,27.3,12.22
2018-05-11 17:48:20 UTC,0.06,0.1,27.64,11.82
2018-05-11 18:03:20 UTC,0.06,0.1,27.53,11.42
2018-05-11 18:18:20 UTC,0.06,0.1,27.53,11.19
2018-05-11 18:33:20 UTC,0.06,0.1,27.75,11.19
2018-05-11 18:48:20 UTC,0.06,0.1,27.41,10.9
2018-05-11 19:03:20 UTC,0.06,0.1,27.53,10.66
2018-05-11 19:18:20 UTC,0.06,0.1,27.3,10.61
2018-05-11 19:33:20 UTC,0.06,0.21,27.41,10.49
2018-05-11 19:48:20 UTC,0.06,1.46,27.53,10.96
2018-05-11 20:03:20 UTC,0.06,4.66,27.53,11.94
2018-05-11 20:18:20 UTC,0.06,9.89,27.3,13.01
2018-05-11 20:33:20 UTC,0.06,11.74,27.75,14.05
2018-05-11 20:48:20 UTC,0.06,36.71,27.53,17.53
2018-05-11 21:03:20 UTC,0.06,42.83,27.3,20.55
2018-05-11 21:18:20 UTC,0.06,52.64,27.53,26.33
2018-05-11 21:33:20 UTC,0.06,46.16,27.53,26.73
2018-05-11 21:48:20 UTC,0.06,58.53,27.53,26.33
2018-05-11 22:03:20 UTC,0.06,47.66,27.53,29.61
2018-05-11 22:18:20 UTC,0.06,78.38,30.59,25.61
2018-05-11 22:33:20 UTC,0.06,81.46,29.8,32.84
2018-05-11 22:48:20 UTC,0.06,82.27,29.46,32.62
2018-05-11 23:03:20 UTC,0.06,107.02,29.02,37.19
2018-05-11 23:18:20 UTC,0.06,117.43,29.12,39.36
2018-05-11 23:33:20 UTC,0.06,130.01,28.9,39.12
2018-05-11 23:48:20 UTC,0.06,79.51,28.9,34.68
2018-05-12 00:03:20 UTC,0.06,126.16,28.58,37.75
2018-05-12 00:18:20 UTC,0.06,139.58,28.47,38.89
2018-05-12 00:33:20 UTC,0.06,124.32,28.8,40.04
2018-05-12 00:48:20 UTC,0.06,127.1,28.58,37.47
2018-05-12 01:03:20 UTC,0.06,96.01,28.47,37.43
2018-05-12 01:18:20 UTC,0.05,105.02,30.75,37.52
2018-05-12 01:33:20 UTC,0.05,115.04,30.06,37.61
2018-05-12 01:48:20 UTC,0.05,112.74,29.72,36.5
2018-05-12 02:03:20 UTC,0.05,111.99,29.27,38.41
2018-05-12 02:18:20 UTC,0.05,169.91,28.95,43.33
2018-05-12 02:33:20 UTC,0.05,165.05,29.18,43.8
2018-05-12 02:48:20 UTC,0.05,200.0,28.96,46.09
2018-05-12 03:03:20 UTC,0.05,111.25,28.84,42.01
2018-05-12 03:18:20 UTC,0.05,107.02,28.5,38.37
2018-05-12 03:33:20 UTC,0.05,50.19,28.48,32.13
2018-05-12 03:48:20 UTC,0.05,110.52,28.25,35.09
2018-05-12 04:03:20 UTC,0.05,119.92,28.48,38.74
2018-05-12 04:18:20 UTC,0.05,112.74,30.6,37.75
2018-05-12 04:33:20 UTC,0.05,137.34,29.8,38.04
2018-05-12 04:48:20 UTC,0.05,146.75,29.68,40.18
2018-05-12 05:03:20 UTC,0.05,136.24,29.01,41.51
2018-05-12 05:18:20 UTC,0.05,109.09,29.12,39.8
2018-05-12 05:33:20 UTC,0.05,129.03,29.12,37.15
2018-05-12 05:48:20 UTC,0.05,125.23,28.68,40.57
2018-05-12 06:03:20 UTC,0.05,64.8,28.29,32.04
2018-05-12 06:18:20 UTC,0.05,112.74,28.55,38.32
2018-05-12 06:33:20 UTC,0.05,67.75,28.4,32.18
2018-05-12 06:48:20 UTC,0.05,30.34,28.17,31.82
2018-05-12 07:03:20 UTC,0.05,49.57,28.39,31.43
2018-05-12 07:18:20 UTC,0.05,32.68,30.32,30.81
2018-05-12 07:33:20 UTC,0.05,41.17,29.41,32.67
2018-05-12 07:48:20 UTC,0.05,30.29,29.4,29.26
2018-05-12 08:03:20 UTC,0.05,20.02,28.94,27.98
2018-05-12 08:18:20 UTC,0.05,13.62,28.82,25.47
2018-05-12 08:33:20 UTC,0.05,10.5,28.59,24.66
2018-05-12 08:48:20 UTC,0.05,7.86,28.47,23.79
2018-05-12 09:03:20 UTC,0.05,4.2,28.35,22.26
2018-05-12 09:18:20 UTC,0.05,2.07,28.12,21.12
2018-05-12 09:33:20 UTC,0.05,0.57,28.0,20.55
2018-05-12 09:48:20 UTC,0.05,0.1,28.11,19.92
2018-05-12 10:03:20 UTC,0.05,0.1,28.22,19.67
2018-05-12 10:18:20 UTC,0.05,0.1,28.11,19.48
2018-05-12 10:33:20 UTC,0.05,0.1,27.77,19.18
2018-05-12 10:48:20 UTC,0.05,0.1,27.87,18.88
2018-05-12 11:03:20 UTC,0.05,0.1,27.65,18.34
2018-05-12 11:18:20 UTC,0.05,0.1,27.87,17.73
2018-05-12 11:33:20 UTC,0.05,0.1,27.87,17.02
2018-05-12 11:48:20 UTC,0.05,0.1,27.75,16.76
2018-05-12 12:03:20 UTC,0.05,0.1,27.64,16.45
2018-05-12 12:18:20 UTC,0.05,0.1,27.75,16.14
2018-05-12 12:33:20 UTC,0.05,0.1,27.75,16.24
2018-05-12 12:48:20 UTC,0.05,0.1,27.64,16.6
2018-05-12 13:03:20 UTC,0.05,0.1,27.64,16.81
2018-05-12 13:18:20 UTC,0.05,0.1,27.64,16.55
2018-05-12 13:33:20 UTC,0.05,0.1,27.41,16.45
2018-05-12 13:48:20 UTC,0.05,0.1,27.64,15.61
2018-05-12 14:03:20 UTC,0.05,0.1,27.53,14.92
2018-05-12 14:18:20 UTC,0.05,0.1,27.75,14.92
2018-05-12 14:33:20 UTC,0.05,0.1,27.53,14.76
2018-05-12 14:48:20 UTC,0.05,0.1,27.53,15.35
2018-05-12 15:03:20 UTC,0.05,0.1,27.64,15.87
2018-05-12 15:18:20 UTC,0.05,0.1,27.53,15.77
2018-05-12 15:33:20 UTC,0.05,0.1,27.41,15.56
2018-05-12 15:48:20 UTC,0.05,0.1,27.41,15.13
2018-05-12 16:03:20 UTC,0.05,0.1,27.53,14.97
2018-05-12 16:18:20 UTC,0.05,0.1,27.53,15.35
2018-05-12 16:33:20 UTC,0.05,0.1,27.3,15.66
2018-05-12 16:48:20 UTC,0.05,0.1,27.41,15.56
2018-05-12 17:03:20 UTC,0.05,0.1,27.19,15.45
2018-05-12 17:18:20 UTC,0.05,0.1,27.64,15.35
2018-05-12 17:33:20 UTC,0.05,0.1,27.19,15.4
2018-05-12 17:48:20 UTC,0.05,0.1,27.3,15.4
2018-05-12 18:03:20 UTC,0.05,0.1,27.41,15.45
2018-05-12 18:18:20 UTC,0.05,0.1,27.41,15.45
2018-05-12 18:33:20 UTC,0.05,0.1,27.41,15.5
2018-05-12 18:48:20 UTC,0.05,0.1,27.3,15.56
2018-05-12 19:03:20 UTC,0.05,0.1,27.53,15.61
2018-05-12 19:18:20 UTC,0.05,0.1,27.64,15.35
2018-05-12 19:33:20 UTC,0.05,0.1,27.41,15.08
2018-05-12 19:48:20 UTC,0.05,0.79,27.64,14.65
2018-05-12 20:03:20 UTC,0.05,2.15,27.19,15.03
2018-05-12 20:18:20 UTC,0.05,4.38,27.41,15.66
2018-05-12 20:33:20 UTC,0.05,6.77,27.53,16.14
2018-05-12 20:48:20 UTC,0.05,12.11,27.41,17.93
2018-05-12 21:03:20 UTC,0.05,9.08,27.41,18.44
2018-05-12 21:18:20 UTC,0.05,8.53,27.41,18.64
2018-05-12 21:33:20 UTC,0.05,10.8,27.19,18.54
2018-05-12 21:48:20 UTC,0.05,10.56,27.41,19.13
2018-05-12 22:03:20 UTC,0.05,10.2,27.53,19.03
2018-05-12 22:18:20 UTC,0.05,13.64,30.46,19.43
2018-05-12 22:33:20 UTC,0.05,19.19,29.45,20.64
2018-05-12 22:48:20 UTC,0.05,21.66,29.45,21.45
2018-05-12 23:03:20 UTC,0.05,43.89,29.0,23.83
2018-05-12 23:18:20 UTC,0.05,55.34,28.78,27.09
2018-05-12 23:33:20 UTC,0.05,45.25,28.56,27.31
2018-05-12 23:48:20 UTC,0.05,29.94,28.56,24.98
2018-05-13 00:03:20 UTC,0.05,26.71,28.34,24.11
2018-05-13 00:18:20 UTC,0.05,35.79,28.68,24.66
2018-05-13 00:33:20 UTC,0.05,47.66,28.34,26.51
2018-05-13 00:48:20 UTC,0.05,37.93,28.23,25.92
2018-05-13 01:03:20 UTC,0.05,49.42,28.45,27.4
2018-05-13 01:18:20 UTC,0.05,33.73,30.72,25.83
2018-05-13 01:33:20 UTC,0.05,24.4,29.82,24.57
2018-05-13 01:48:20 UTC,0.05,33.09,29.7,24.75
2018-05-13 02:03:20 UTC,0.05,33.3,29.14,25.47
2018-05-13 02:18:20 UTC,0.05,35.79,29.03,26.06
2018-05-13 02:33:20 UTC,0.05,45.63,28.7,26.42
2018-05-13 02:48:20 UTC,0.05,44.13,28.58,27.31
2018-05-13 03:03:20 UTC,0.05,52.64,28.81,29.26
2018-05-13 03:18:20 UTC,0.05,56.89,28.7,30.63
2018-05-13 03:33:20 UTC,0.05,41.49,28.59,28.73
2018-05-13 03:48:20 UTC,0.05,23.16,28.47,26.73
2018-05-13 04:03:20 UTC,0.05,27.18,28.36,25.88
2018-05-13 04:18:20 UTC,0.05,53.16,30.74,28.2
2018-05-13 04:33:20 UTC,0.05,49.27,29.95,29.0
2018-05-13 04:48:20 UTC,0.05,21.88,29.5,26.28
2018-05-13 05:03:20 UTC,0.05,34.54,29.27,24.79
2018-05-13 05:18:20 UTC,0.05,21.1,29.16,23.19
2018-05-13 05:33:20 UTC,0.05,14.97,29.15,22.26
2018-05-13 05:48:20 UTC,0.05,15.91,28.82,21.69
2018-05-13 06:03:20 UTC,0.05,14.56,28.93,21.22
2018-05-13 06:18:20 UTC,0.05,14.15,28.93,20.55
2018-05-13 06:33:20 UTC,0.05,10.28,29.04,19.82
2018-05-13 06:48:20 UTC,0.05,10.04,29.59,19.33
2018-05-13 07:03:20 UTC,0.05,8.7,29.68,18.93
2018-05-13 07:18:20 UTC,0.03,8.49,31.36,18.78
2018-05-13 07:33:20 UTC,0.03,5.55,30.68,18.59
2018-05-13 07:48:20 UTC,0.03,4.98,30.46,18.59
2018-05-13 08:03:20 UTC,0.03,2.51,30.23,18.24
2018-05-13 08:18:20 UTC,0.03,2.8,30.12,18.08
2018-05-13 08:33:20 UTC,0.03,2.46,30.23,18.08
2018-05-13 08:48:20 UTC,0.03,0.95,30.0,18.03
2018-05-13 09:03:20 UTC,0.03,0.36,29.89,17.83
2018-05-13 09:18:20 UTC,0.03,0.1,30.0,17.58
2018-05-13 09:33:20 UTC,0.03,0.1,29.89,17.27
2018-05-13 09:48:20 UTC,0.03,0.1,29.78,16.81
2018-05-13 10:03:20 UTC,0.03,0.1,30.0,16.34
2018-05-13 10:18:20 UTC,0.03,0.1,29.88,16.34
2018-05-13 10:33:20 UTC,0.03,0.1,29.99,16.45
2018-05-13 10:48:20 UTC,0.03,0.1,30.22,16.4
2018-05-13 11:03:20 UTC,0.03,0.1,30.33,16.45
2018-05-13 11:18:20 UTC,0.03,0.1,30.55,16.55
2018-05-13 11:33:20 UTC,0.03,0.1,30.89,16.76
2018-05-13 11:48:20 UTC,0.03,0.1,30.89,16.66
2018-05-13 12:03:20 UTC,0.03,0.1,30.89,16.76
2018-05-13 12:18:20 UTC,0.03,0.1,30.78,16.6
2018-05-13 12:33:20 UTC,0.03,0.1,31.0,16.76
2018-05-13 12:48:20 UTC,0.03,0.1,31.0,16.81
2018-05-13 13:03:20 UTC,0.03,0.1,30.89,16.71
2018-05-13 13:18:20 UTC,0.03,0.1,30.67,16.76
2018-05-13 13:33:20 UTC,0.03,0.1,30.55,16.91
2018-05-13 13:48:20 UTC,0.03,0.1,30.78,17.02
2018-05-13 14:03:20 UTC,0.03,0.1,30.66,16.91
2018-05-13 14:18:20 UTC,0.03,0.1,30.78,16.86
2018-05-13 14:33:20 UTC,0.03,0.1,30.78,16.97
2018-05-13 14:48:20 UTC,0.03,0.1,30.66,16.91
2018-05-13 15:03:20 UTC,0.03,0.1,30.22,16.91
2018-05-13 15:18:20 UTC,0.03,0.1,30.33,17.12
2018-05-13 15:33:20 UTC,0.03,0.1,30.1,16.97
2018-05-13 15:48:20 UTC,0.03,0.1,30.22,16.91
2018-05-13 16:03:20 UTC,0.03,0.1,29.99,16.91
2018-05-13 16:18:20 UTC,0.03,0.1,30.22,16.86
2018-05-13 16:33:20 UTC,0.03,0.1,29.77,16.71
2018-05-13 16:48:20 UTC,0.03,0.1,29.88,16.86
2018-05-13 17:03:20 UTC,0.03,0.1,29.88,16.76
2018-05-13 17:18:20 UTC,0.03,0.1,29.77,16.76
2018-05-13 17:33:20 UTC,0.03,0.1,29.99,16.81
2018-05-13 17:48:20 UTC,0.03,0.1,29.66,16.91
2018-05-13 18:03:20 UTC,0.03,0.1,29.54,16.45
2018-05-13 18:18:20 UTC,0.03,0.1,29.54,16.71
2018-05-13 18:33:20 UTC,0.03,0.1,29.54,16.91
2018-05-13 18:48:20 UTC,0.03,0.1,29.66,16.81
2018-05-13 19:03:20 UTC,0.03,0.1,29.32,16.76
2018-05-13 19:18:20 UTC,0.03,0.1,29.43,15.93
